"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
"gscamm",0.131216938500021,0.224264011011898,0.131216938500021,0.00415350801360059,0.711119442235368,0.75,1.80081079332024,215.668441216248,2.0072546005249,"structural","kmeans",38,TRUE,NA,"baseline",53,756035156
"gscamm_boot",0.131216938500021,0.224264011011898,0.131216938500021,0.00415350801360059,0.633031346719821,1,23.6941704900986,215.668441216248,970.067448377609,"structural","kmeans",38,TRUE,NA,"baseline",53,756035156
"lda",0.0984709917288761,0.0984709917288761,0.0984709917288761,0.00382932048253346,1.08499730637338,0,0.196061711092411,178.166474856752,59.8435707092285,"posterior","random_dirichlet",NA,NA,NA,"baseline",53,756035156
"stm",0.0114686658803109,0.0114686658803109,0.0114686658803109,0.000538896233667251,0.0694489666806084,0.652777777777778,0.118532077439222,178.131334376114,7.10546207427979,"posterior","spectral",NA,NA,NA,"baseline",53,756035156
"gscamm",0.155356303732064,0.197346788863843,0.155356303732064,0.00359753243691948,1.02864603603068,0.541666666666667,1.68665290899675,177.977697627675,2.68802642822266,"structural","kmeans",37,TRUE,NA,"baseline",54,744856421
"gscamm_boot",0.155356303732064,0.197346788863843,0.155356303732064,0.00359753243691948,0.997176084003793,1,20.9041403948566,177.977697627675,988.145431041718,"structural","kmeans",37,TRUE,NA,"baseline",54,744856421
"lda",0.132313206174231,0.132313206174231,0.132313206174231,0.00378265184375847,1.30381794827845,0.0277777777777778,0.261159338651921,147.821498231204,35.2575771808624,"posterior","random_dirichlet",NA,NA,NA,"baseline",54,744856421
"stm",0.0710715093871432,0.0710715093871432,0.0710715093871432,0.00382716711413122,1.17696706476159,0.236111111111111,0.181695419838416,147.882067427956,11.4347379207611,"posterior","spectral",NA,NA,NA,"baseline",54,744856421
"gscamm",0.144550154478218,0.216338381426326,0.144550154478218,0.00430042938098271,0.754806549557918,0.75,1.72031575095451,185.807107478835,2.85349607467651,"structural","kmeans",38,TRUE,NA,"baseline",55,1114674979
"gscamm_boot",0.144550154478218,0.216338381426326,0.144550154478218,0.00430042938098271,0.914335780746014,1,21.6321062893455,185.807107478835,854.605664730072,"structural","kmeans",38,TRUE,NA,"baseline",55,1114674979
"lda",0.0858534829155926,0.0858534829155926,0.0858534829155926,0.00383328409909346,0.96561550132072,0.319444444444444,0.213308168801168,158.722359527913,47.0383086204529,"posterior","random_dirichlet",NA,NA,NA,"baseline",55,1114674979
"stm",0.01011984358852,0.01011984358852,0.01011984358852,0.000724640105155998,0.078584216073313,0.5,0.116277350298397,158.700076178489,7.47603726387024,"posterior","spectral",NA,NA,NA,"baseline",55,1114674979
"gscamm",0.152909385961545,0.207230205485198,0.152909385961545,0.0041183547900754,0.930720218053301,0.666666666666667,1.70613467266655,182.289254737614,2.94172525405884,"structural","kmeans",39,TRUE,NA,"baseline",56,1754521039
"gscamm_boot",0.152909385961545,0.207230205485198,0.152909385961545,0.0041183547900754,1.04055264233294,1,20.374283143527,182.289254737614,939.724097967148,"structural","kmeans",39,TRUE,NA,"baseline",56,1754521039
"lda",0.102691103943032,0.102691103943032,0.102691103943032,0.00348276824066459,1.16309341802423,0.0694444444444444,0.232433829169456,151.011268728429,29.8052234649658,"posterior","random_dirichlet",NA,NA,NA,"baseline",56,1754521039
"stm",0.0392365902852338,0.0392365902852338,0.0392365902852338,0.00354924886361784,0.587292330291927,0.0555555555555556,0.181619271199197,150.570234246906,6.43834137916565,"posterior","spectral",NA,NA,NA,"baseline",56,1754521039
"gscamm",0.153337981859944,0.211520570495806,0.153337981859944,0.00427367223437799,0.855881938720513,0.625,1.65029520512926,174.109053684593,2.91805505752563,"structural","kmeans",39,TRUE,NA,"baseline",57,464540264
"gscamm_boot",0.153337981859944,0.211520570495806,0.153337981859944,0.00427367223437799,0.867807519675813,1,20.3301798056256,174.109053684593,919.394978523254,"structural","kmeans",39,TRUE,NA,"baseline",57,464540264
"lda",0.140371925778261,0.140371925778261,0.140371925778261,0.00435981773820668,1.29173012751189,0.0277777777777778,0.242003575088641,146.994543010963,53.3259561061859,"posterior","random_dirichlet",NA,NA,NA,"baseline",57,464540264
"stm",0.00898643846402236,0.00898643846402236,0.00898643846402236,0.000526727562487716,0.0872115696459129,0.722222222222222,0.149935243885806,146.529499719254,7.5294086933136,"posterior","spectral",NA,NA,NA,"baseline",57,464540264
"gscamm",0.16103918681354,0.202301883799621,0.16103918681354,0.00369745260989063,0.95510647117404,0.597222222222222,1.82553265809065,178.792755822523,4.12149500846863,"structural","kmeans",70,TRUE,NA,"baseline",58,722734389
"gscamm_boot",0.16103918681354,0.202301883799621,0.16103918681354,0.00369745260989063,0.925323003779875,1,24.0052031391318,178.792755822523,972.548972129822,"structural","kmeans",70,TRUE,NA,"baseline",58,722734389
"lda",0.076692928443034,0.076692928443034,0.076692928443034,0.00389730088170277,0.696231621083106,0.194444444444444,0.238639449384191,152.231070881024,43.7330415248871,"posterior","random_dirichlet",NA,NA,NA,"baseline",58,722734389
"stm",0.00928469346445287,0.00928469346445287,0.00928469346445287,0.00106321341600159,0.103713776961713,0.583333333333333,0.141894095375697,152.012417096506,7.80437564849854,"posterior","spectral",NA,NA,NA,"baseline",58,722734389
"gscamm",0.136268162603226,0.173225324216493,0.136268162603226,0.00326384442745024,0.788508199431712,0.708333333333333,1.73175345737623,186.769285402799,1.97789645195007,"structural","kmeans",37,TRUE,NA,"baseline",59,228795477
"gscamm_boot",0.136268162603226,0.173225324216493,0.136268162603226,0.00326384442745024,0.740148530114025,1,21.5198711095287,186.769285402799,1004.32488107681,"structural","kmeans",37,TRUE,NA,"baseline",59,228795477
"lda",0.079398073735906,0.079398073735906,0.079398073735906,0.00408959332556971,0.896152877262977,0.0555555555555556,0.219720763278355,155.476669023362,30.0680503845215,"posterior","random_dirichlet",NA,NA,NA,"baseline",59,228795477
"stm",0.0996386443071257,0.0996386443071257,0.0996386443071257,0.00361933880286323,1.22497675138554,0,0.163934168280812,154.656951385392,7.26302671432495,"posterior","spectral",NA,NA,NA,"baseline",59,228795477
"gscamm",0.157904279500163,0.23809488738144,0.157904279500163,0.00388899874546358,0.913977158865274,0.666666666666667,1.81347428994898,199.031688642463,3.02654218673706,"structural","kmeans",40,TRUE,NA,"baseline",60,682411873
"gscamm_boot",0.157904279500163,0.23809488738144,0.157904279500163,0.00388899874546358,1.18037744459616,1,24.0802215019337,199.031688642463,1000.15172576904,"structural","kmeans",40,TRUE,NA,"baseline",60,682411873
"lda",0.150543250243618,0.150543250243618,0.150543250243618,0.00423148936313699,1.13444551416032,0.111111111111111,0.238937048998769,172.756038414871,35.8613095283508,"posterior","random_dirichlet",NA,NA,NA,"baseline",60,682411873
"stm",0.0098831137530168,0.0098831137530168,0.0098831137530168,0.000838839270192068,0.0988392642531386,0.416666666666667,0.12595073021574,167.454703947307,6.75574135780334,"posterior","spectral",NA,NA,NA,"baseline",60,682411873
"gscamm",0.142246774536924,0.167498234543939,0.142246774536924,0.00340798016642543,0.870060861283082,0.652777777777778,1.66100939675528,181.587396824968,2.73747777938843,"structural","kmeans",39,TRUE,NA,"baseline",61,1905861036
"gscamm_boot",0.142246774536924,0.167498234543939,0.142246774536924,0.00340798016642543,0.870403934281358,1,20.0901378307288,181.587396824968,1018.54732394218,"structural","kmeans",39,TRUE,NA,"baseline",61,1905861036
"lda",0.129207589751367,0.129207589751367,0.129207589751367,0.00430675070356071,1.30584908735823,0,0.263116680163045,148.918528126348,27.7736551761627,"posterior","random_dirichlet",NA,NA,NA,"baseline",61,1905861036
"stm",0.0081739070077414,0.0081739070077414,0.0081739070077414,0.000674345232722299,0.06289630705399,0.652777777777778,0.124475727886559,148.882880170574,7.09201884269714,"posterior","spectral",NA,NA,NA,"baseline",61,1905861036
"gscamm",0.143417118520854,0.202068744841472,0.143417118520854,0.0037573245504268,0.816992124929008,0.652777777777778,1.6448529041105,190.237277025644,2.84017252922058,"structural","kmeans",39,TRUE,NA,"baseline",62,285394462
"gscamm_boot",0.143417118520854,0.202068744841472,0.143417118520854,0.0037573245504268,0.730318660649122,1,19.6072338746585,190.237277025644,1015.237180233,"structural","kmeans",39,TRUE,NA,"baseline",62,285394462
"lda",0.14820760912757,0.14820760912757,0.14820760912757,0.00374467591503719,1.29405462463274,0.0416666666666667,0.234326472041847,160.638240586006,48.3360137939453,"posterior","random_dirichlet",NA,NA,NA,"baseline",62,285394462
"stm",0.00902416678856463,0.00902416678856463,0.00902416678856463,0.000543716234592439,0.0746326570712992,0.625,0.123815494084975,159.911144466352,5.78828167915344,"posterior","spectral",NA,NA,NA,"baseline",62,285394462
"gscamm",0.154155048590198,0.232056006069367,0.154155048590198,0.0038944693906856,0.827103250052916,0.722222222222222,1.80793316230483,210.399392071659,2.88108110427856,"structural","kmeans",40,TRUE,NA,"baseline",63,1809059731
"gscamm_boot",0.154155048590198,0.232056006069367,0.154155048590198,0.0038944693906856,0.966733975898935,1,24.5309682326923,210.399392071659,998.822747707367,"structural","kmeans",40,TRUE,NA,"baseline",63,1809059731
"lda",0.098033542406943,0.098033542406943,0.098033542406943,0.00392915266132673,1.25371498369479,0.0555555555555556,0.249149501964464,178.535571957802,37.2341191768646,"posterior","random_dirichlet",NA,NA,NA,"baseline",63,1809059731
"stm",0.0976352329239486,0.0976352329239486,0.0976352329239486,0.00376183119049067,0.983951197390052,0,0.183315812739702,177.961616271575,13.1645579338074,"posterior","spectral",NA,NA,NA,"baseline",63,1809059731
"gscamm",0.128150598061521,0.181554191317989,0.128150598061521,0.00367130798964957,0.6502848148656,0.736111111111111,1.70762846606563,197.84561049557,2.29907822608948,"structural","kmeans",37,TRUE,NA,"baseline",64,1655469665
"gscamm_boot",0.128150598061521,0.181554191317989,0.128150598061521,0.00367130798964957,0.670683534800956,1,21.9297591485322,197.84561049557,1027.45713233948,"structural","kmeans",37,TRUE,NA,"baseline",64,1655469665
"lda",0.0735517683272304,0.0735517683272304,0.0735517683272304,0.00425008538198178,0.909031540838752,0.222222222222222,0.206566360119559,166.511870676939,60.3449375629425,"posterior","random_dirichlet",NA,NA,NA,"baseline",64,1655469665
"stm",0.0818562438543502,0.0818562438543502,0.0818562438543502,0.00381171051043138,0.876226160706377,0.0972222222222222,0.166739586940117,167.123903597085,5.07305932044983,"posterior","spectral",NA,NA,NA,"baseline",64,1655469665
"gscamm",0.149344063154113,0.224392844582518,0.149344063154113,0.00419164371394529,0.779113829579416,0.722222222222222,1.72255486817598,197.150247312338,2.04538607597351,"structural","kmeans",39,TRUE,NA,"baseline",65,177891622
"gscamm_boot",0.149344063154113,0.224392844582518,0.149344063154113,0.00419164371394529,0.84668819243815,1,23.3032012548418,197.150247312338,975.770610570907,"structural","kmeans",39,TRUE,NA,"baseline",65,177891622
"lda",0.100357447904139,0.100357447904139,0.100357447904139,0.00352684848048514,0.908606797489941,0,0.215570618410311,166.488395269589,39.9403018951416,"posterior","random_dirichlet",NA,NA,NA,"baseline",65,177891622
"stm",0.0100661831772631,0.0100661831772631,0.0100661831772631,0.000566408451023971,0.0869239279471196,0.638888888888889,0.130605376847255,166.446703893757,6.7408287525177,"posterior","spectral",NA,NA,NA,"baseline",65,177891622
"gscamm",0.174051701141027,0.25751317216581,0.174051701141027,0.00448941228022175,0.961041534464724,0.638888888888889,1.8225446361767,184.016047885981,2.99536967277527,"structural","kmeans",46,TRUE,NA,"baseline",66,1685890162
"gscamm_boot",0.174051701141027,0.25751317216581,0.174051701141027,0.00448941228022175,1.02681040305985,1,24.740313542618,184.016047885981,967.32665348053,"structural","kmeans",46,TRUE,NA,"baseline",66,1685890162
"lda",0.107150362537612,0.107150362537612,0.107150362537612,0.00464634067782521,1.11241548988265,0.0555555555555556,0.287836615859678,160.427059363493,36.1673600673676,"posterior","random_dirichlet",NA,NA,NA,"baseline",66,1685890162
"stm",0.00865026106397774,0.00865026106397774,0.00865026106397774,0.000614216028914174,0.114238188293393,0.402777777777778,0.129472544207217,158.078132440068,11.6318769454956,"posterior","spectral",NA,NA,NA,"baseline",66,1685890162
"gscamm",0.143548960224682,0.225093602367493,0.143548960224682,0.00418817180593197,0.794234479671908,0.680555555555556,1.63336198659637,199.087927780111,2.98414492607117,"structural","kmeans",40,TRUE,NA,"baseline",67,154343378
"gscamm_boot",0.143548960224682,0.225093602367493,0.143548960224682,0.00418817180593197,0.881301115831355,1,19.4377453648969,199.087927780111,1037.31918692589,"structural","kmeans",40,TRUE,NA,"baseline",67,154343378
"lda",0.1236066275187,0.1236066275187,0.1236066275187,0.00464281983738237,1.17376016295766,0.0972222222222222,0.209400278593775,166.036721303264,36.0072503089905,"posterior","random_dirichlet",NA,NA,NA,"baseline",67,154343378
"stm",0.00909671531786301,0.00909671531786301,0.00909671531786301,0.000546177577817092,0.058147086192172,0.569444444444444,0.109620556677994,165.389976395582,5.9404137134552,"posterior","spectral",NA,NA,NA,"baseline",67,154343378
"gscamm",0.143722229350553,0.201170967971869,0.143722229350553,0.00443747222421296,0.821044463897953,0.652777777777778,1.55046328990391,187.89266913572,2.83606553077698,"structural","kmeans",39,TRUE,NA,"baseline",68,1612710164
"gscamm_boot",0.143722229350553,0.201170967971869,0.143722229350553,0.00443747222421296,0.755951016162043,1,18.265493998294,187.89266913572,1007.6999797821,"structural","kmeans",39,TRUE,NA,"baseline",68,1612710164
"lda",0.0612221721068641,0.0612221721068641,0.0612221721068641,0.00388196157223931,0.877875411679984,0.125,0.237293081609012,161.616314575829,47.7759039402008,"posterior","random_dirichlet",NA,NA,NA,"baseline",68,1612710164
"stm",0.0110710387035556,0.0110710387035556,0.0110710387035556,0.00121438178668962,0.279833691834885,0.222222222222222,0.20043643355827,161.465458289787,8.37671089172363,"posterior","spectral",NA,NA,NA,"baseline",68,1612710164
"gscamm",0.148473886100172,0.203531883042129,0.148473886100172,0.00389703796910289,0.920644311369801,0.541666666666667,1.70006905005616,191.683612638801,2.81255769729614,"structural","kmeans",39,TRUE,NA,"baseline",69,678003228
"gscamm_boot",0.148473886100172,0.203531883042129,0.148473886100172,0.00389703796910289,1.00808560255885,1,20.9345950368209,191.683612638801,981.483155965805,"structural","kmeans",39,TRUE,NA,"baseline",69,678003228
"lda",0.0841480027744764,0.0841480027744764,0.0841480027744764,0.00378700516309996,0.951012053328981,0.138888888888889,0.244510995345338,159.475266885966,48.1194891929626,"posterior","random_dirichlet",NA,NA,NA,"baseline",69,678003228
"stm",0.00891323521293997,0.00891323521293997,0.00891323521293997,0.000598771372913258,0.0580912107974775,0.652777777777778,0.121136856674805,158.880649918142,7.13048624992371,"posterior","spectral",NA,NA,NA,"baseline",69,678003228
"gscamm",0.130397444060793,0.212269899498012,0.130397444060793,0.00408011508150747,0.881163089988297,0.694444444444444,1.70090233049759,207.893827180133,2.88886570930481,"structural","kmeans",40,TRUE,NA,"baseline",70,252991010
"gscamm_boot",0.130397444060793,0.212269899498012,0.130397444060793,0.00408011508150747,0.987100712037236,1,21.5745705803798,207.893827180133,992.610106468201,"structural","kmeans",40,TRUE,NA,"baseline",70,252991010
"lda",0.129474799896281,0.129474799896281,0.129474799896281,0.00468264655870262,1.09157934344622,0.0972222222222222,0.201739845552555,178.741779052086,57.1003882884979,"posterior","random_dirichlet",NA,NA,NA,"baseline",70,252991010
"stm",0.115922787047928,0.115922787047928,0.115922787047928,0.00341394160809516,1.11954121352106,0.0833333333333333,0.14842328276706,176.793616893332,12.3224182128906,"posterior","spectral",NA,NA,NA,"baseline",70,252991010
"gscamm",0.155885836593768,0.209774025996107,0.155885836593768,0.00387912845981189,0.829127246571895,0.666666666666667,1.69601620957263,193.499972952615,2.03571844100952,"structural","kmeans",39,TRUE,NA,"baseline",71,851658981
"gscamm_boot",0.155885836593768,0.209774025996107,0.155885836593768,0.00387912845981189,0.857242753227067,1,21.953943654263,193.499972952615,927.117029905319,"structural","kmeans",39,TRUE,NA,"baseline",71,851658981
"lda",0.11715489814337,0.11715489814337,0.11715489814337,0.00427999861878665,1.33983737872388,0.0555555555555556,0.268499536224985,162.432726796966,34.7879154682159,"posterior","random_dirichlet",NA,NA,NA,"baseline",71,851658981
"stm",0.00916199876344553,0.00916199876344553,0.00916199876344553,0.00108058283856252,0.160413924017699,0.194444444444444,0.12490329083829,162.048930924911,11.2878177165985,"posterior","spectral",NA,NA,NA,"baseline",71,851658981
"gscamm",0.127344613122871,0.224087507073982,0.127344613122871,0.00418875456660879,0.813591300386864,0.75,1.6817124688532,211.953017260432,2.11744809150696,"structural","kmeans",41,TRUE,NA,"baseline",72,9348155
"gscamm_boot",0.127344613122871,0.224087507073982,0.127344613122871,0.00418875456660879,0.984760790911423,1,20.3190173217527,211.953017260432,1005.54954838753,"structural","kmeans",41,TRUE,NA,"baseline",72,9348155
"lda",0.0200654050911603,0.0200654050911603,0.0200654050911603,0.000871699429459558,0.0745653741067097,0.736111111111111,0.167285088412978,179.526737780556,43.018102645874,"posterior","random_dirichlet",NA,NA,NA,"baseline",72,9348155
"stm",0.051129014074348,0.051129014074348,0.051129014074348,0.00340603172941765,0.735679448171608,0.0138888888888889,0.145523983354722,179.491370662565,5.89868998527527,"posterior","spectral",NA,NA,NA,"baseline",72,9348155
"gscamm",0.15157827172219,0.211699840044892,0.15157827172219,0.00369764251337772,0.860611684439459,0.666666666666667,1.7077777812866,200.321784594536,2.84817218780518,"structural","kmeans",42,TRUE,NA,"baseline",73,1765282593
"gscamm_boot",0.15157827172219,0.211699840044892,0.15157827172219,0.00369764251337772,0.934336131893013,1,20.905582847682,200.321784594536,964.856495380402,"structural","kmeans",42,TRUE,NA,"baseline",73,1765282593
"lda",0.0880494955174045,0.0880494955174045,0.0880494955174045,0.00384105012226701,1.17733924543385,0.111111111111111,0.235033833893491,170.306386505458,34.045450925827,"posterior","random_dirichlet",NA,NA,NA,"baseline",73,1765282593
"stm",0.00994063797770939,0.00994063797770939,0.00994063797770939,0.000678236134182949,0.0817925026033754,0.472222222222222,0.12045123537512,169.494177486236,7.82641983032227,"posterior","spectral",NA,NA,NA,"baseline",73,1765282593
"gscamm",0.13791821752665,0.21282079949845,0.13791821752665,0.0037207344049359,0.656911410555369,0.819444444444444,1.77692034521287,203.910253409255,2.84293413162231,"structural","kmeans",38,TRUE,NA,"baseline",74,852534089
"gscamm_boot",0.13791821752665,0.21282079949845,0.13791821752665,0.0037207344049359,0.682236094010025,1,23.711410183663,203.910253409255,974.208314418793,"structural","kmeans",38,TRUE,NA,"baseline",74,852534089
"lda",0.0629317395672049,0.0629317395672049,0.0629317395672049,0.00285264493076284,0.709124503516873,0.222222222222222,0.229319343724781,168.885012514457,38.2924726009369,"posterior","random_dirichlet",NA,NA,NA,"baseline",74,852534089
"stm",0.00961354215920103,0.00961354215920103,0.00961354215920103,0.000825064031475209,0.0571277400931466,0.652777777777778,0.105258836667999,168.451387361548,8.40980529785156,"posterior","spectral",NA,NA,NA,"baseline",74,852534089
"gscamm",0.14492051890983,0.237413558702212,0.14492051890983,0.00459993333798552,0.826587388928747,0.694444444444444,1.74331534025386,196.710663758004,3.11016058921814,"structural","kmeans",43,TRUE,NA,"baseline",75,735514201
"gscamm_boot",0.14492051890983,0.237413558702212,0.14492051890983,0.00459993333798552,0.964942728290835,1,22.4258611426673,196.710663758004,1052.6687939167,"structural","kmeans",43,TRUE,NA,"baseline",75,735514201
"lda",0.0530542247221586,0.0530542247221586,0.0530542247221586,0.00313892610026781,0.590493972127404,0.361111111111111,0.231667717978405,169.408332163929,39.2438361644745,"posterior","random_dirichlet",NA,NA,NA,"baseline",75,735514201
"stm",0.0106287426489737,0.0106287426489737,0.0106287426489737,0.00060149926328448,0.0938262605248178,0.444444444444444,0.116019798665794,168.448061539918,6.5584990978241,"posterior","spectral",NA,NA,NA,"baseline",75,735514201
"gscamm",0.131317943392329,0.218526038497635,0.131317943392329,0.00422667486551168,0.706399635611945,0.777777777777778,1.84292495069839,197.974674386992,2.61054992675781,"structural","kmeans",38,TRUE,NA,"baseline",76,705432684
"gscamm_boot",0.131317943392329,0.218526038497635,0.131317943392329,0.00422667486551168,0.907865256587659,1,24.616551812633,197.974674386992,886.550533294678,"structural","kmeans",38,TRUE,NA,"baseline",76,705432684
"lda",0.134386574700992,0.134386574700992,0.134386574700992,0.00442925070277283,1.12916998670679,0.222222222222222,0.202726654779605,170.678025437186,42.0298867225647,"posterior","random_dirichlet",NA,NA,NA,"baseline",76,705432684
"stm",0.0116116457718612,0.0116116457718612,0.0116116457718612,0.000990487956790542,0.118233972883661,0.305555555555556,0.12166134748323,170.306207224735,11.4032399654388,"posterior","spectral",NA,NA,NA,"baseline",76,705432684
"gscamm",0.131507553381812,0.220594385377318,0.131507553381812,0.00407322888537243,0.87860010552435,0.763888888888889,1.73818052375419,212.426183879488,1.93462657928467,"structural","kmeans",38,TRUE,NA,"baseline",77,2075298069
"gscamm_boot",0.131507553381812,0.220594385377318,0.131507553381812,0.00407322888537243,0.933557316993393,1,22.1635743947679,212.426183879488,992.873580217361,"structural","kmeans",38,TRUE,NA,"baseline",77,2075298069
"lda",0.0982938861235612,0.0982938861235612,0.0982938861235612,0.00389792579405472,1.0216681277172,0.0972222222222222,0.194151814404993,181.540765572188,61.9246616363525,"posterior","random_dirichlet",NA,NA,NA,"baseline",77,2075298069
"stm",0.052591423851153,0.052591423851153,0.052591423851153,0.003396209075084,0.967812212945685,0,0.175772592127881,181.507911795292,7.1945686340332,"posterior","spectral",NA,NA,NA,"baseline",77,2075298069
"gscamm",0.145413778861351,0.187534136276523,0.145413778861351,0.00361799301548681,0.834255368628438,0.625,1.64425698409894,176.400675194537,2.62105107307434,"structural","kmeans",40,TRUE,NA,"baseline",78,1091681580
"gscamm_boot",0.145413778861351,0.187534136276523,0.145413778861351,0.00361799301548681,0.764131187138339,1,19.6147696684343,176.400675194537,977.628441810608,"structural","kmeans",40,TRUE,NA,"baseline",78,1091681580
"lda",0.103336543035533,0.103336543035533,0.103336543035533,0.00421425669327222,1.02436629685151,0.222222222222222,0.231993561480973,150.42611729404,30.9722018241882,"posterior","random_dirichlet",NA,NA,NA,"baseline",78,1091681580
"stm",0.00867141825118802,0.00867141825118802,0.00867141825118802,0.000586484179350428,0.0779124622880086,0.527777777777778,0.130793704047172,149.93666867057,7.48978924751282,"posterior","spectral",NA,NA,NA,"baseline",78,1091681580
"gscamm",0.132876116669598,0.181166316041384,0.132876116669598,0.00323612844618452,0.768848863617444,0.75,1.84636338249816,207.296731058925,2.47434520721436,"structural","kmeans",35,TRUE,NA,"baseline",79,1570484856
"gscamm_boot",0.132876116669598,0.181166316041384,0.132876116669598,0.00323612844618452,0.74088189033267,1,25.4587031703915,207.296731058925,964.315917491913,"structural","kmeans",35,TRUE,NA,"baseline",79,1570484856
"lda",0.121526834947914,0.121526834947914,0.121526834947914,0.004443254190267,0.880157851576164,0.0972222222222222,0.293597114392524,181.149096727001,37.6380825042725,"posterior","random_dirichlet",NA,NA,NA,"baseline",79,1570484856
"stm",0.0978547991306186,0.0978547991306186,0.0978547991306186,0.00377254892919556,1.30944600551708,0.0138888888888889,0.171294568761564,173.87069400915,10.1786670684814,"posterior","spectral",NA,NA,NA,"baseline",79,1570484856
"gscamm",0.156441531876649,0.221559314215407,0.156441531876649,0.00391334193063007,0.759232609318365,0.736111111111111,1.72277833790117,180.032170238626,2.35950922966003,"structural","kmeans",40,TRUE,NA,"baseline",80,1218971363
"gscamm_boot",0.156441531876649,0.221559314215407,0.156441531876649,0.00391334193063007,0.731006336254232,1,22.5008099054149,180.032170238626,920.295802354813,"structural","kmeans",40,TRUE,NA,"baseline",80,1218971363
"lda",0.115983644042701,0.115983644042701,0.115983644042701,0.00348542441149731,1.21999393585616,0.0694444444444444,0.219356304297277,153.318870762954,45.5354368686676,"posterior","random_dirichlet",NA,NA,NA,"baseline",80,1218971363
"stm",0.00897791593682372,0.00897791593682372,0.00897791593682372,0.000659900249899486,0.0634201875311252,0.652777777777778,0.122931591673033,153.263268206817,8.49242520332336,"posterior","spectral",NA,NA,NA,"baseline",80,1218971363
"gscamm",0.156118818509147,0.210382166235436,0.156118818509147,0.00382210103035856,0.985334308070078,0.652777777777778,1.70617194480629,165.309034383629,2.66205286979675,"structural","kmeans",38,TRUE,NA,"baseline",81,532250978
"gscamm_boot",0.156118818509147,0.210382166235436,0.156118818509147,0.00382210103035856,0.948334333184657,1,21.7139785208072,165.309034383629,1011.60703754425,"structural","kmeans",38,TRUE,NA,"baseline",81,532250978
"lda",0.135304405163418,0.135304405163418,0.135304405163418,0.00458933450361206,1.45040426294935,0.111111111111111,0.239960162873809,141.093957508927,30.0326399803162,"posterior","random_dirichlet",NA,NA,NA,"baseline",81,532250978
"stm",0.00902439415282718,0.00902439415282718,0.00902439415282718,0.000415262638833982,0.0770288235297199,0.638888888888889,0.136461357315561,140.020310449263,5.84948182106018,"posterior","spectral",NA,NA,NA,"baseline",81,532250978
"gscamm",0.141227849241591,0.20852993638818,0.141227849241591,0.0038108243777153,0.814489806407004,0.694444444444444,1.66885751700279,185.542434354504,2.41034245491028,"structural","kmeans",39,TRUE,NA,"baseline",82,1865424098
"gscamm_boot",0.141227849241591,0.20852993638818,0.141227849241591,0.0038108243777153,0.845073128733708,1,20.667438098311,185.542434354504,855.975859880447,"structural","kmeans",39,TRUE,NA,"baseline",82,1865424098
"lda",0.134929360461429,0.134929360461429,0.134929360461429,0.00543826092805119,1.3163810715677,0.0555555555555556,0.257742915254388,159.926756034723,49.0238404273987,"posterior","random_dirichlet",NA,NA,NA,"baseline",82,1865424098
"stm",0.0438676043165227,0.0438676043165227,0.0438676043165227,0.003410540069253,0.789983757164131,0,0.172222330549506,156.456123508014,13.1620898246765,"posterior","spectral",NA,NA,NA,"baseline",82,1865424098
"gscamm",0.151469242814005,0.21022821977281,0.151469242814005,0.00438736159885372,0.989927054891857,0.666666666666667,1.70902188855431,173.749494796133,2.95888543128967,"structural","kmeans",39,TRUE,NA,"baseline",83,532308202
"gscamm_boot",0.151469242814005,0.21022821977281,0.151469242814005,0.00438736159885372,1.10180914852894,1,21.396522559682,173.749494796133,828.198592424393,"structural","kmeans",39,TRUE,NA,"baseline",83,532308202
"lda",0.0883228085265084,0.0883228085265084,0.0883228085265084,0.00418141385811511,1.34893413136421,0.0416666666666667,0.243906328757164,146.04359637597,44.4828355312347,"posterior","random_dirichlet",NA,NA,NA,"baseline",83,532308202
"stm",0.0965958680377042,0.0965958680377042,0.0965958680377042,0.00380038462671252,0.838827482331858,0.0416666666666667,0.17180654833494,145.529239182028,12.5113008022308,"posterior","spectral",NA,NA,NA,"baseline",83,532308202
"gscamm",0.132331174370405,0.208829788815589,0.132331174370405,0.00384111933808288,0.733444508356258,0.763888888888889,1.65771113045009,204.188567291216,2.02874565124512,"structural","kmeans",38,TRUE,NA,"baseline",84,256668362
"gscamm_boot",0.132331174370405,0.208829788815589,0.132331174370405,0.00384111933808288,0.845738311152634,1,20.9146395804626,204.188567291216,1017.50695419312,"structural","kmeans",38,TRUE,NA,"baseline",84,256668362
"lda",0.106674514326692,0.106674514326692,0.106674514326692,0.00408012723074035,0.959948061373239,0.0694444444444444,0.198096238085137,173.633371472266,43.3054933547974,"posterior","random_dirichlet",NA,NA,NA,"baseline",84,256668362
"stm",0.0103013672470102,0.0103013672470102,0.0103013672470102,0.000582045398661695,0.0696496547376674,0.5,0.110785606831458,172.674132074752,7.40604186058044,"posterior","spectral",NA,NA,NA,"baseline",84,256668362
"gscamm",0.143741488143169,0.190111432853422,0.143741488143169,0.0038229073396136,0.792689834785319,0.736111111111111,1.74840775603155,182.279502744591,5.05475568771362,"structural","kmeans",104,TRUE,NA,"baseline",85,2052856123
