"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
"gscamm",0.151469242814005,0.21022821977281,0.0893555657614811,0.00438736159885372,0.989927054891857,0.666666666666667,1.70902188855431,173.749494796133,12.6368281841278,"structural","kmeans",39,TRUE,271,"baseline",83,532308202
"gscamm_boot",0.151469242814005,0.21022821977281,0.0893555657614811,0.00438736159885372,0.990560748389346,0.986111111111111,6.37763057344473,173.749494796133,985.183668851852,"structural","kmeans",39,TRUE,271,"baseline",83,532308202
"lda",0.0883228085265084,0.0883228085265084,0.0883228085265084,0.00418141385811511,1.34893413136421,0.0416666666666667,0.243906328757164,146.04359637597,44.1452305316925,"posterior","random_dirichlet",NA,NA,NA,"baseline",83,532308202
"stm",0.114770929236719,0.114770929236719,0.114770929236719,0.00615000468565252,1.31454934979163,0.0416666666666667,0.19282733049092,149.129954780824,31.7818028926849,"posterior","random",NA,NA,NA,"baseline",83,532308202
"gscamm",0.132331174370405,0.208829788815589,0.0855927034317439,0.00384111933808288,0.733444508356258,0.763888888888889,1.65771113045009,204.188567291216,12.2940852642059,"structural","kmeans",38,TRUE,277,"baseline",84,256668362
"gscamm_boot",0.132331174370405,0.208829788815589,0.0855927034317439,0.00384111933808288,0.66928572170187,1,6.10163060009847,204.188567291216,1028.35846781731,"structural","kmeans",38,TRUE,277,"baseline",84,256668362
"lda",0.106674514326692,0.106674514326692,0.106674514326692,0.00408012723074035,0.959948061373239,0.0694444444444444,0.198096238085137,173.633371472266,44.7539110183716,"posterior","random_dirichlet",NA,NA,NA,"baseline",84,256668362
"stm",0.124661075317056,0.124661075317056,0.124661075317056,0.00633564166753589,1.00184779076118,0.0972222222222222,0.142116432453122,179.928815068627,26.8987731933594,"posterior","random",NA,NA,NA,"baseline",84,256668362
"gscamm",0.143741488143169,0.190111432853422,0.0517313458984725,0.0038229073396136,0.792689834785319,0.736111111111111,1.74840775603155,182.279502744591,14.4811749458313,"structural","kmeans",104,TRUE,307,"baseline",85,2052856123
"gscamm_boot",0.143741488143169,0.190111432853422,0.0517313458984725,0.0038229073396136,0.647096665714401,1,6.71455952186912,182.279502744591,990.312406539917,"structural","kmeans",104,TRUE,307,"baseline",85,2052856123
"lda",0.0995456973666742,0.0995456973666742,0.0995456973666742,0.00572063527775092,1.03982285272294,0.0555555555555556,0.241312313449603,156.122969086049,36.2980287075043,"posterior","random_dirichlet",NA,NA,NA,"baseline",85,2052856123
"stm",0.0824116701516493,0.0824116701516493,0.0824116701516493,0.00588467405173725,1.32942283594997,0.0138888888888889,0.146935117367233,156.629749686031,28.7313289642334,"posterior","random",NA,NA,NA,"baseline",85,2052856123
"gscamm",0.146971450166882,0.209691861272928,0.0843129217933791,0.00377299320640463,0.888965869838945,0.680555555555556,1.6794490488791,191.151874647338,12.4074902534485,"structural","kmeans",39,TRUE,317,"baseline",86,1297594894
"gscamm_boot",0.146971450166882,0.209691861272928,0.0843129217933791,0.00377299320640463,0.828001974315991,1,6.34716673227088,191.151874647338,1003.33981180191,"structural","kmeans",39,TRUE,317,"baseline",86,1297594894
"lda",0.128111858158681,0.128111858158681,0.128111858158681,0.00372375153879955,0.893225452560606,0.111111111111111,0.20112115336616,164.919541609619,51.6055138111115,"posterior","random_dirichlet",NA,NA,NA,"baseline",86,1297594894
"stm",0.10752010541927,0.10752010541927,0.10752010541927,0.00617847792306414,1.113377901664,0.0555555555555556,0.154522165741048,168.596945402663,28.2260494232178,"posterior","random",NA,NA,NA,"baseline",86,1297594894
"gscamm",0.160463218067328,0.242886061082345,0.142008383760656,0.00466035962326598,0.909226597765354,0.694444444444444,1.74611589168883,179.847333473486,12.5438761711121,"structural","kmeans",41,TRUE,260,"baseline",87,2128464053
"gscamm_boot",0.160463218067328,0.242886061082345,0.142008383760656,0.00466035962326598,0.935397678306747,0.986111111111111,7.00231240042704,179.847333473486,910.273558855057,"structural","kmeans",41,TRUE,260,"baseline",87,2128464053
"lda",0.122697524737629,0.122697524737629,0.122697524737629,0.00645495944372895,1.16318436296036,0.0277777777777778,0.231623018822131,153.642304883211,51.0910604000092,"posterior","random_dirichlet",NA,NA,NA,"baseline",87,2128464053
"stm",0.0524476962403737,0.0524476962403737,0.0524476962403737,0.00511746196558149,0.952935038357658,0.0277777777777778,0.137323104366741,156.475189189368,41.6121497154236,"posterior","random",NA,NA,NA,"baseline",87,2128464053
"gscamm",0.135197121674453,0.185629314481267,0.0510520918740257,0.00317321476245895,0.823545465615675,0.75,1.77104135507455,198.885660216548,12.3650965690613,"structural","kmeans",38,TRUE,278,"baseline",88,960074278
"gscamm_boot",0.135197121674453,0.185629314481267,0.0510520918740257,0.00317321476245895,0.694739440972051,1,6.91930819121349,198.885660216548,1022.87177681923,"structural","kmeans",38,TRUE,278,"baseline",88,960074278
"lda",0.0763936280508172,0.0763936280508172,0.0763936280508172,0.00318106953653673,0.735613040176768,0.0972222222222222,0.212896545379187,167.281856808944,46.8346416950226,"posterior","random_dirichlet",NA,NA,NA,"baseline",88,960074278
"stm",0.126650805671003,0.126650805671003,0.126650805671003,0.00605543200342813,0.884748247354596,0.0694444444444444,0.173819566347663,175.847416081217,27.8351504802704,"posterior","random",NA,NA,NA,"baseline",88,960074278
"gscamm",0.126656589514327,0.196036775338139,0.0632215057839436,0.00364475359022081,0.739730085859475,0.763888888888889,1.74199692391511,199.365878290742,8.35015177726746,"structural","kmeans",38,TRUE,349,"baseline",89,1632825516
"gscamm_boot",0.126656589514327,0.196036775338139,0.0632215057839436,0.00364475359022081,0.652513721823232,1,6.68438466959192,199.365878290742,999.776244878769,"structural","kmeans",38,TRUE,349,"baseline",89,1632825516
"lda",0.0991453042233821,0.0991453042233821,0.0991453042233821,0.00348550625170617,0.896675265470539,0.125,0.213345846818604,172.369943127805,66.7608931064606,"posterior","random_dirichlet",NA,NA,NA,"baseline",89,1632825516
"stm",0.120292974913657,0.120292974913657,0.120292974913657,0.00471700582906527,1.01585578891889,0.0138888888888889,0.136827100189329,175.698335279228,26.1898822784424,"posterior","random",NA,NA,NA,"baseline",89,1632825516
"gscamm",0.121657548979973,0.219864890181591,0.0869993795694155,0.00437961444555083,0.63984504626289,0.791666666666667,1.67272849467137,218.25132316528,12.2846043109894,"structural","kmeans",39,TRUE,291,"baseline",90,2113635936
"gscamm_boot",0.121657548979973,0.219864890181591,0.0869993795694155,0.00437961444555083,0.618215281565042,1,6.17026074314205,218.25132316528,992.441358804703,"structural","kmeans",39,TRUE,291,"baseline",90,2113635936
"lda",0.112255721650337,0.112255721650337,0.112255721650337,0.00458166093245498,0.973833305303211,0.0416666666666667,0.192299328624885,188.301854819804,71.8979437351227,"posterior","random_dirichlet",NA,NA,NA,"baseline",90,2113635936
"stm",0.0893983604691993,0.0893983604691993,0.0893983604691993,0.00630508415446903,0.87415966388282,0.0277777777777778,0.132107777975425,195.142789736464,30.6663310527802,"posterior","random",NA,NA,NA,"baseline",90,2113635936
"gscamm",0.147011801360584,0.225011185088646,0.100406144010232,0.00430807792208228,0.772132520273482,0.625,1.62873134209396,196.222905502399,12.0967786312103,"structural","kmeans",36,TRUE,314,"baseline",91,107693397
"gscamm_boot",0.147011801360584,0.225011185088646,0.100406144010232,0.00430807792208228,0.681172071227161,1,5.8552163737731,196.222905502399,990.461361169815,"structural","kmeans",36,TRUE,314,"baseline",91,107693397
"lda",0.0977210667590345,0.0977210667590345,0.0977210667590345,0.0035895265548702,1.04274433232776,0.0972222222222222,0.221936546496448,164.090602186464,64.8427827358246,"posterior","random_dirichlet",NA,NA,NA,"baseline",91,107693397
"stm",0.147613226359364,0.147613226359364,0.147613226359364,0.00621472755793458,1.3822687835228,0.0138888888888889,0.13848973796066,171.781296509872,25.5802199840546,"posterior","random",NA,NA,NA,"baseline",91,107693397
"gscamm",0.148791658795077,0.232771221184941,0.12001869561461,0.00414430429318194,0.84294257362389,0.694444444444444,1.7302063828829,199.933757119977,12.1483533382416,"structural","kmeans",39,TRUE,290,"baseline",92,1845600565
"gscamm_boot",0.148791658795077,0.232771221184941,0.12001869561461,0.00414430429318194,0.88038468149059,0.986111111111111,6.33643717052246,199.933757119977,836.298810958862,"structural","kmeans",39,TRUE,290,"baseline",92,1845600565
"lda",0.117436084734004,0.117436084734004,0.117436084734004,0.00420933499408702,1.0784774722019,0.0277777777777778,0.2111822470729,169.906333776146,38.2883424758911,"posterior","random_dirichlet",NA,NA,NA,"baseline",92,1845600565
"stm",0.148826793729051,0.148826793729051,0.148826793729051,0.00575370148928593,1.40712755793446,0.0416666666666667,0.133272328495111,173.091000147545,32.3039047718048,"posterior","random",NA,NA,NA,"baseline",92,1845600565
"gscamm",0.145679469831414,0.186283534114223,0.0779913026837562,0.00361989767824833,0.775818015892136,0.666666666666667,1.56938498376342,198.587453120866,12.7312459945679,"structural","kmeans",38,TRUE,275,"baseline",93,1363362591
"gscamm_boot",0.145679469831414,0.186283534114223,0.0779913026837562,0.00361989767824833,0.638445461190095,1,5.60291135217292,198.587453120866,1050.67689919472,"structural","kmeans",38,TRUE,275,"baseline",93,1363362591
"lda",0.149722155491428,0.149722155491428,0.149722155491428,0.00449372775698158,0.902695968357205,0.0833333333333333,0.280787847373793,172.356009664495,28.8879907131195,"posterior","random_dirichlet",NA,NA,NA,"baseline",93,1363362591
"stm",0.0709419451204427,0.0709419451204427,0.0709419451204427,0.00487142691670143,0.914144486042836,0.0555555555555556,0.177556299746489,166.52320741719,25.2882249355316,"posterior","random",NA,NA,NA,"baseline",93,1363362591
"gscamm",0.152650891101503,0.191688965352736,0.0692691854246228,0.00398921934519508,0.955087383305351,0.597222222222222,1.54846930375596,171.017891562392,8.2704975605011,"structural","kmeans",38,TRUE,253,"baseline",94,1446257826
"gscamm_boot",0.152650891101503,0.191688965352736,0.0692691854246228,0.00398921934519508,0.759559581419479,1,5.40365488760926,171.017891562392,836.134484529495,"structural","kmeans",38,TRUE,253,"baseline",94,1446257826
"lda",0.0815421701629334,0.0815421701629334,0.0815421701629334,0.00378612422040774,0.650634030646024,0.166666666666667,0.261650619534713,146.346212240997,68.3644273281097,"posterior","random_dirichlet",NA,NA,NA,"baseline",94,1446257826
"stm",0.122348820531552,0.122348820531552,0.122348820531552,0.00620727498015335,1.14438947672155,0.0694444444444444,0.187147320954763,150.226630597301,29.4777216911316,"posterior","random",NA,NA,NA,"baseline",94,1446257826
"gscamm",0.143153619486666,0.2012299659634,0.0974796678662242,0.00375560492213503,0.805375272480943,0.736111111111111,1.72999069098811,199.607722456386,12.8457126617432,"structural","kmeans",40,TRUE,255,"baseline",95,146237766
"gscamm_boot",0.143153619486666,0.2012299659634,0.0974796678662242,0.00375560492213503,0.728958911919991,1,6.6014066754586,199.607722456386,884.426943063736,"structural","kmeans",40,TRUE,255,"baseline",95,146237766
"lda",0.0142225464762077,0.0142225464762077,0.0142225464762077,0.00108786412120867,0.123498874339562,0.638888888888889,0.210159068786544,167.284108372101,50.9211487770081,"posterior","random_dirichlet",NA,NA,NA,"baseline",95,146237766
"stm",0.117589406501905,0.117589406501905,0.117589406501905,0.00531973734396158,1.17574832604588,0.0416666666666667,0.151016938983592,172.982618586238,30.3231558799744,"posterior","random",NA,NA,NA,"baseline",95,146237766
"gscamm",0.151677743572481,0.236491227124143,0.129045493975035,0.00441371341602976,0.8084507061863,0.638888888888889,1.71592818457943,197.888043964203,5.8642590045929,"structural","kmeans",38,TRUE,283,"baseline",96,1705908631
"gscamm_boot",0.151677743572481,0.236491227124143,0.129045493975035,0.00441371341602976,0.821240982508757,0.986111111111111,6.44205195263265,197.888043964203,557.963149309158,"structural","kmeans",38,TRUE,283,"baseline",96,1705908631
"lda",0.0838385002968523,0.0838385002968523,0.0838385002968523,0.00393414519479709,0.757840218346154,0.0416666666666667,0.35766449734738,170.148243141204,39.1798319816589,"posterior","random_dirichlet",NA,NA,NA,"baseline",96,1705908631
"stm",0.151516647485965,0.151516647485965,0.151516647485965,0.00797350490989685,1.03554616913262,0.0277777777777778,0.145078872336976,178.605223552455,24.1621055603027,"posterior","random",NA,NA,NA,"baseline",96,1705908631
"gscamm",0.121848054666669,0.218312388287242,0.106334604334401,0.00431884855954349,0.640277167142564,0.805555555555556,1.76524119845163,219.733102183326,6.50998568534851,"structural","kmeans",37,TRUE,249,"baseline",97,725084689
"gscamm_boot",0.121848054666669,0.218312388287242,0.106334604334401,0.00431884855954349,0.591634164983173,1,6.77742672716449,219.733102183326,559.544898509979,"structural","kmeans",37,TRUE,249,"baseline",97,725084689
"lda",0.0779227227164648,0.0779227227164648,0.0779227227164648,0.00387338132254405,0.752369787394999,0.125,0.213274835120969,188.82657415113,39.4487245082855,"posterior","random_dirichlet",NA,NA,NA,"baseline",97,725084689
"stm",0.101454177885096,0.101454177885096,0.101454177885096,0.00634488910931528,0.566419500113228,0.125,0.124745274103158,194.530507412866,27.1748490333557,"posterior","random",NA,NA,NA,"baseline",97,725084689
"gscamm",0.142433524621381,0.211784085701705,0.0910023464968439,0.00381707336420612,0.739022739223628,0.694444444444444,1.68588519399134,199.01547051583,6.74840712547302,"structural","kmeans",39,TRUE,273,"baseline",98,1339837932
"gscamm_boot",0.142433524621381,0.211784085701705,0.0910023464968439,0.00381707336420612,0.604712925112994,1,6.31645830721161,199.01547051583,555.507517814636,"structural","kmeans",39,TRUE,273,"baseline",98,1339837932
"lda",0.0815202878101537,0.0815202878101537,0.0815202878101537,0.00310649109032414,0.888697191846222,0.0694444444444444,0.229059357906519,168.497888087771,50.9346442222595,"posterior","random_dirichlet",NA,NA,NA,"baseline",98,1339837932
"stm",0.163843617805359,0.163843617805359,0.163843617805359,0.00569860885294559,1.4787706679846,0.0833333333333333,0.151634439034895,174.315142473051,25.3926885128021,"posterior","random",NA,NA,NA,"baseline",98,1339837932
"gscamm",0.142541022099376,0.238107393316957,0.132599478259123,0.00461358948931498,0.837168151895112,0.722222222222222,1.71866288310344,199.590637418476,5.87075114250183,"structural","kmeans",39,TRUE,304,"baseline",99,604212536
"gscamm_boot",0.142541022099376,0.238107393316957,0.132599478259123,0.00461358948931498,0.811748170683227,0.986111111111111,6.41299470454573,199.590637418476,555.821011781693,"structural","kmeans",39,TRUE,304,"baseline",99,604212536
"lda",0.0874868897347276,0.0874868897347276,0.0874868897347276,0.00392968263228399,1.05144648586579,0.0416666666666667,0.223164570892622,167.605067128248,34.642439365387,"posterior","random_dirichlet",NA,NA,NA,"baseline",99,604212536
"stm",0.155324104050167,0.155324104050167,0.155324104050167,0.00672249768007967,1.21324121972238,0,0.151945402484968,176.534383773947,25.0234413146973,"posterior","random",NA,NA,NA,"baseline",99,604212536
"gscamm",0.139372454737779,0.210522277275827,0.0881175527598221,0.00411087907873839,0.73397837857275,0.791666666666667,1.67763906596037,188.780868402028,7.65734171867371,"structural","kmeans",40,TRUE,252,"baseline",100,618869120
"gscamm_boot",0.139372454737779,0.210522277275827,0.0881175527598221,0.00411087907873839,0.597068833896979,1,6.30685165059231,188.780868402028,558.010898113251,"structural","kmeans",40,TRUE,252,"baseline",100,618869120
"lda",0.0895561232301773,0.0895561232301773,0.0895561232301773,0.00385301092547843,0.806866359538563,0.166666666666667,0.206273059245455,159.944599891832,39.2296929359436,"posterior","random_dirichlet",NA,NA,NA,"baseline",100,618869120
"stm",0.16204641604232,0.16204641604232,0.16204641604232,0.00801333540925035,1.13107280190966,0.111111111111111,0.158531794116635,172.0835302866,26.637145280838,"posterior","random",NA,NA,NA,"baseline",100,618869120
"gscamm",0.152879061652313,0.230009958273171,0.0891261356444246,0.00436618528635378,0.761749216071907,0.708333333333333,1.64960385211052,186.904441011744,9.47371196746826,"structural","kmeans",37,TRUE,290,"high_covariate",1,853315193
"gscamm_boot",0.152879061652313,0.230009958273171,0.0891261356444246,0.00436618528635378,0.698902282951973,1,6.063653229293,186.904441011744,992.662907361984,"structural","kmeans",37,TRUE,290,"high_covariate",1,853315193
"lda",0.114752671725147,0.114752671725147,0.114752671725147,0.0043801478561969,0.928820594284852,0.138888888888889,0.297689598047526,160.699494091054,45.6736588478088,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",1,853315193
"stm",0.10472585582843,0.10472585582843,0.10472585582843,0.00506407358489386,0.972284513658339,0.0277777777777778,0.192615936509201,164.838973060913,26.1574013233185,"posterior","random",NA,NA,NA,"high_covariate",1,853315193
"gscamm",0.160313273634851,0.219165394709581,0.132855216359049,0.00417634333882969,0.96749054093015,0.583333333333333,1.66284327864116,181.134035928361,12.7275633811951,"structural","kmeans",41,TRUE,233,"high_covariate",2,601901350
"gscamm_boot",0.160313273634851,0.219165394709581,0.132855216359049,0.00417634333882969,0.927227574605399,1,6.28019986009858,181.134035928361,1000.87556481361,"structural","kmeans",41,TRUE,233,"high_covariate",2,601901350
"lda",0.134583397237609,0.134583397237609,0.134583397237609,0.00412572118664931,1.30653765077456,0.0694444444444444,0.324785852538831,147.35780352371,29.6563050746918,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",2,601901350
"stm",0.0924760203022547,0.0924760203022547,0.0924760203022547,0.00587675823026492,1.38755941996871,0.0277777777777778,0.290832050699965,153.281096672233,25.2792978286743,"posterior","random",NA,NA,NA,"high_covariate",2,601901350
"gscamm",0.167456927184586,0.224970694354235,0.127315389780801,0.0038513463238615,1.08449700974686,0.527777777777778,1.77827336337387,179.748428179535,8.59542536735535,"structural","kmeans",41,TRUE,224,"high_covariate",3,237766255
"gscamm_boot",0.167456927184586,0.224970694354235,0.127315389780801,0.0038513463238615,1.19766016171526,1,6.99737172531355,179.748428179535,950.052145004272,"structural","kmeans",41,TRUE,224,"high_covariate",3,237766255
"lda",0.129483456636503,0.129483456636503,0.129483456636503,0.00421153110889404,1.25401417707481,0.0555555555555556,0.329774101311992,146.677113066147,49.7778935432434,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",3,237766255
"stm",0.071636862864865,0.071636862864865,0.071636862864865,0.00384308483055698,0.963860554976471,0.125,0.247748588712938,146.900700369817,26.8488523960114,"posterior","random",NA,NA,NA,"high_covariate",3,237766255
"gscamm",0.14338777460717,0.218727727814703,0.113207123904891,0.00401011180297655,0.877385551476278,0.694444444444444,1.76069103380522,196.5791877988,12.9230690002441,"structural","kmeans",49,TRUE,249,"high_covariate",4,2002443372
"gscamm_boot",0.14338777460717,0.218727727814703,0.113207123904891,0.00401011180297655,0.944222664464089,0.986111111111111,6.60819294886018,196.5791877988,886.382935285568,"structural","kmeans",49,TRUE,249,"high_covariate",4,2002443372
"lda",0.13178631368298,0.13178631368298,0.13178631368298,0.00553725202468974,1.04854978183946,0.125,0.314968360270139,169.315770021759,66.5474977493286,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",4,2002443372
"stm",0.118358974793776,0.118358974793776,0.118358974793776,0.00688931271494273,0.933640593148695,0.0694444444444444,0.197691960226948,175.764390488987,43.4936318397522,"posterior","random",NA,NA,NA,"high_covariate",4,2002443372
"gscamm",0.130174741429671,0.205222983792257,0.0799160697609914,0.00418525883063649,0.744689320280282,0.75,1.69515847170803,196.926828102932,12.4395093917847,"structural","kmeans",39,TRUE,247,"high_covariate",5,1084462256
"gscamm_boot",0.130174741429671,0.205222983792257,0.0799160697609914,0.00418525883063649,0.709619174179427,1,6.35235009821533,196.926828102932,1063.88857769966,"structural","kmeans",39,TRUE,247,"high_covariate",5,1084462256
"lda",0.0801557599384913,0.0801557599384913,0.0801557599384913,0.00357436951711222,0.871975232829262,0.194444444444444,0.272492975371369,164.215039420854,47.253586769104,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",5,1084462256
"stm",0.143815263054255,0.143815263054255,0.143815263054255,0.00697378719616806,0.801753215950932,0.111111111111111,0.200597166147121,176.217059508868,24.7451725006104,"posterior","random",NA,NA,NA,"high_covariate",5,1084462256
"gscamm",0.150512894156957,0.236078981766834,0.127766627804723,0.00445175196543224,0.786665258970573,0.736111111111111,1.69116900981295,194.84226805135,12.3616530895233,"structural","kmeans",41,TRUE,238,"high_covariate",6,25473311
"gscamm_boot",0.150512894156957,0.236078981766834,0.127766627804723,0.00445175196543224,0.723024212007952,0.986111111111111,6.3313275325172,194.84226805135,991.884157419205,"structural","kmeans",41,TRUE,238,"high_covariate",6,25473311
"lda",0.110715963013331,0.110715963013331,0.110715963013331,0.00363101299572187,0.88848430217377,0.180555555555556,0.32165962413506,159.748092976289,44.687789440155,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",6,25473311
"stm",0.0809759890856247,0.0809759890856247,0.0809759890856247,0.00477135202615418,0.714828840760475,0.152777777777778,0.229057010302359,163.513238489557,27.2382383346558,"posterior","random",NA,NA,NA,"high_covariate",6,25473311
"gscamm",0.155745547732217,0.211288057050819,0.0491884005592469,0.00402380453395297,0.7839847180195,0.833333333333333,1.89624070382349,170.630044918735,7.62471485137939,"structural","kmeans",37,TRUE,327,"high_covariate",7,992729402
"gscamm_boot",0.155745547732217,0.211288057050819,0.0491884005592469,0.00402380453395297,0.697193187990885,1,7.69019009280718,170.630044918735,853.815748691559,"structural","kmeans",37,TRUE,327,"high_covariate",7,992729402
"lda",0.109290975554031,0.109290975554031,0.109290975554031,0.00374069112697818,1.0936022083338,0.0416666666666667,0.339748211424389,143.124439472672,44.3578932285309,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",7,992729402
"stm",0.149041995791729,0.149041995791729,0.149041995791729,0.00618565935004664,1.39887246571212,0.166666666666667,0.3007812167664,146.398146088139,28.8994970321655,"posterior","random",NA,NA,NA,"high_covariate",7,992729402
"gscamm",0.159517595563387,0.176589685307726,0.0437553345842987,0.00334451411691949,1.00043146633375,0.611111111111111,1.75632303515219,162.172197849334,11.0840904712677,"structural","kmeans",37,TRUE,285,"high_covariate",8,660691800
"gscamm_boot",0.159517595563387,0.176589685307726,0.0437553345842987,0.00334451411691949,0.768987407531946,1,6.83129375598849,162.172197849334,901.978232622147,"structural","kmeans",37,TRUE,285,"high_covariate",8,660691800
"lda",0.127553080823692,0.127553080823692,0.127553080823692,0.00357950946333992,1.16981933710762,0.222222222222222,0.387454740242597,134.073307762022,29.9655163288116,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",8,660691800
"stm",0.140979789880306,0.140979789880306,0.140979789880306,0.00595904198725746,1.21184880128085,0.180555555555556,0.288211753253037,142.594673125768,28.3753352165222,"posterior","random",NA,NA,NA,"high_covariate",8,660691800
"gscamm",0.151049863155425,0.216828073302229,0.0742393967155283,0.00397343039369388,0.789003467988621,0.75,1.77799640937427,182.874563357836,11.7659983634949,"structural","kmeans",38,TRUE,324,"high_covariate",9,194117711
"gscamm_boot",0.151049863155425,0.216828073302229,0.0742393967155283,0.00397343039369388,0.659149819172223,1,6.9942416029722,182.874563357836,954.24734377861,"structural","kmeans",38,TRUE,324,"high_covariate",9,194117711
"lda",0.0125766482337388,0.0125766482337388,0.0125766482337388,0.00101312656325107,0.285454292086375,0.541666666666667,0.371802789835878,153.54703185904,50.1194784641266,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",9,194117711
"stm",0.104407808752939,0.104407808752939,0.104407808752939,0.00540764760017605,1.39626599642275,0.0138888888888889,0.232908677673317,157.981981845032,29.4327459335327,"posterior","random",NA,NA,NA,"high_covariate",9,194117711
"gscamm",0.123375645271549,0.212463354187647,0.0760058578165128,0.00437139397397588,0.602597779752217,0.861111111111111,1.64093041603834,209.510466785996,7.99706840515137,"structural","kmeans",38,TRUE,300,"high_covariate",10,1364984942
"gscamm_boot",0.123375645271549,0.212463354187647,0.0760058578165128,0.00437139397397588,0.569135798632954,1,5.90962078488387,209.510466785996,996.754363059998,"structural","kmeans",38,TRUE,300,"high_covariate",10,1364984942
"lda",0.0549376885925689,0.0549376885925689,0.0549376885925689,0.00391004259571508,0.517771619240213,0.0277777777777778,0.282711658476453,176.516354775207,47.2337098121643,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",10,1364984942
"stm",0.132577876347987,0.132577876347987,0.132577876347987,0.00590484921401045,0.915830575116349,0.0972222222222222,0.193603776877416,182.682122349511,26.4704225063324,"posterior","random",NA,NA,NA,"high_covariate",10,1364984942
"gscamm",0.141226106710295,0.204659965759435,0.0586951755860164,0.00397416968172717,0.768121074462866,0.666666666666667,1.68382393363265,189.257548308654,8.16473317146301,"structural","kmeans",39,TRUE,250,"high_covariate",11,1466980332
"gscamm_boot",0.141226106710295,0.204659965759435,0.0586951755860164,0.00397416968172717,0.665532723519659,1,6.15043219996071,189.257548308654,1004.11668133736,"structural","kmeans",39,TRUE,250,"high_covariate",11,1466980332
"lda",0.106478808212141,0.106478808212141,0.106478808212141,0.00395860703686087,1.10490569523075,0.152777777777778,0.316650678788772,156.7144891356,46.4444024562836,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",11,1466980332
"stm",0.0829876104656697,0.0829876104656697,0.0829876104656697,0.00546620881992951,0.916120300505728,0.0555555555555556,0.218251457924551,161.247855883726,25.4165949821472,"posterior","random",NA,NA,NA,"high_covariate",11,1466980332
"gscamm",0.160435825882831,0.227247174176522,0.126832578494176,0.00431175213956309,0.937234957528469,0.694444444444444,1.74058019821959,177.457261345925,12.0472676753998,"structural","kmeans",42,TRUE,226,"high_covariate",12,998838198
"gscamm_boot",0.160435825882831,0.227247174176522,0.126832578494176,0.00431175213956309,0.922217265635812,0.986111111111111,6.46803687399947,177.457261345925,927.269444227219,"structural","kmeans",42,TRUE,226,"high_covariate",12,998838198
"lda",0.0418564764568365,0.0418564764568365,0.0418564764568365,0.0040021153664305,0.586806529142814,0.194444444444444,0.345365316708606,147.901399400275,69.4880106449127,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",12,998838198
"stm",0.131846294917455,0.131846294917455,0.131846294917455,0.00690060195193939,1.17642734309829,0.138888888888889,0.25281945383977,156.266084159463,31.9544720649719,"posterior","random",NA,NA,NA,"high_covariate",12,998838198
"gscamm",0.146381543639994,0.215059139113289,0.0964899631986552,0.00435878534192441,0.887486505920427,0.625,1.68225780056488,194.669544492324,8.04827880859375,"structural","kmeans",37,TRUE,237,"high_covariate",13,1771122558
"gscamm_boot",0.146381543639994,0.215059139113289,0.0964899631986552,0.00435878534192441,0.892170017968435,0.986111111111111,6.42958191638519,194.669544492324,807.169081687927,"structural","kmeans",37,TRUE,237,"high_covariate",13,1771122558
"lda",0.0961811054465744,0.0961811054465744,0.0961811054465744,0.00505481621689247,0.836048583507458,0.138888888888889,0.347872654783515,167.436650990864,43.0731053352356,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",13,1771122558
"stm",0.0549517308902999,0.0549517308902999,0.0549517308902999,0.00415975678198633,1.03001691006269,0.152777777777778,0.220167362388435,166.154787670572,35.7421717643738,"posterior","random",NA,NA,NA,"high_covariate",13,1771122558
"gscamm",0.137486973540656,0.218319872884882,0.0724088053442905,0.00446263240145508,0.684054419927318,0.833333333333333,1.81897291726065,187.185567015334,7.74919176101685,"structural","kmeans",38,TRUE,313,"high_covariate",14,1763779549
"gscamm_boot",0.137486973540656,0.218319872884882,0.0724088053442905,0.00446263240145508,0.613656522852137,1,7.24657558657622,187.185567015334,975.631150007248,"structural","kmeans",38,TRUE,313,"high_covariate",14,1763779549
"lda",0.101936358729772,0.101936358729772,0.101936358729772,0.00454414084203709,0.896389712319219,0.0555555555555556,0.251495200994505,159.241537461787,55.3147482872009,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",14,1763779549
"stm",0.169963238030756,0.169963238030756,0.169963238030756,0.00733752869340712,1.28009048879919,0.0833333333333333,0.199587992804697,166.398903539566,27.2552309036255,"posterior","random",NA,NA,NA,"high_covariate",14,1763779549
