"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
"lda",0.113394148091981,0.113394148091981,0.113394148091981,0.00366242017291337,1.24387814689479,0.0416666666666667,0.218396567771514,165.662900189673,47.5881993770599,"posterior","random_dirichlet",NA,NA,NA,"baseline",34,559838993
"stm",0.00969048213897191,0.00969048213897191,0.00969048213897191,0.00059634875656829,0.0865118809681924,0.541666666666667,0.115820062675236,165.624653947079,8.04726958274841,"posterior","spectral",NA,NA,NA,"baseline",34,559838993
NA,0.109610662167779,0.109610662167779,0.109610662167779,0.00461299478952702,1.12246951994889,0.0833333333333333,0.151622720286853,167.738634115623,28.2796852588654,"posterior","random",NA,NA,NA,"baseline",34,559838993
"gscamm",0.145341701239174,0.212208532198361,0.114940963023342,0.00393992335434746,0.785004567419834,0.652777777777778,1.71134753330646,193.601514907968,10.1802182197571,"structural","kmeans",41,TRUE,243,"baseline",35,310880649
"gscamm_boot",0.145341701239174,0.212208532198361,0.114940963023342,0.00393992335434746,0.787697331636984,1,22.040803321319,193.601514907968,1056.7962012291,"structural","kmeans",41,TRUE,243,"baseline",35,310880649
"lda",0.0331419615807684,0.0331419615807684,0.0331419615807684,0.00268464426270615,0.833770166339055,0.0277777777777778,0.272394160613505,163.380156469776,39.7223324775696,"posterior","random_dirichlet",NA,NA,NA,"baseline",35,310880649
"stm",0.00946512251278563,0.00946512251278563,0.00946512251278563,0.000553709774763431,0.0825291828565577,0.458333333333333,0.1156772330085,162.611458785885,6.57924580574036,"posterior","spectral",NA,NA,NA,"baseline",35,310880649
NA,0.127513710600911,0.127513710600911,0.127513710600911,0.00632955702522416,1.07297789874215,0.0833333333333333,0.188182967811457,171.880822242647,25.6205103397369,"posterior","random",NA,NA,NA,"baseline",35,310880649
"gscamm",0.151301077467374,0.227286192295604,0.102782612771216,0.00467944828485118,0.844895175596568,0.625,1.70344431738053,180.833198156989,8.46717739105225,"structural","kmeans",51,TRUE,284,"baseline",36,1623089411
"gscamm_boot",0.151301077467374,0.227286192295604,0.102782612771216,0.00467944828485118,0.856325130805562,1,21.6134550124473,180.833198156989,980.062263727188,"structural","kmeans",51,TRUE,284,"baseline",36,1623089411
"lda",0.148606019689756,0.148606019689756,0.148606019689756,0.00547362772382635,1.32850849729698,0.0555555555555556,0.256537670744956,156.810970399955,47.3804426193237,"posterior","random_dirichlet",NA,NA,NA,"baseline",36,1623089411
"stm",0.0839728072409074,0.0839728072409074,0.0839728072409074,0.00360953548520749,1.04347222600396,0.111111111111111,0.180415550382645,151.280013446976,7.93530654907227,"posterior","spectral",NA,NA,NA,"baseline",36,1623089411
NA,0.104415311241872,0.104415311241872,0.104415311241872,0.00662720776456293,1.01996742328344,0.0555555555555556,0.18229307212476,155.820264444258,29.5569221973419,"posterior","random",NA,NA,NA,"baseline",36,1623089411
"gscamm",0.139755489818414,0.193966390897694,0.0571980263379021,0.00361411983152514,0.743688820546576,0.791666666666667,1.77256232874589,187.893970852482,12.1703109741211,"structural","kmeans",39,TRUE,321,"baseline",37,960289693
"gscamm_boot",0.139755489818414,0.193966390897694,0.0571980263379021,0.00361411983152514,0.72287657452041,1,23.0675891851881,187.893970852482,1005.06508040428,"structural","kmeans",39,TRUE,321,"baseline",37,960289693
"lda",0.138211282317701,0.138211282317701,0.138211282317701,0.00345115933605648,1.22681213003582,0.0277777777777778,0.20483466638868,159.472646082942,51.5498018264771,"posterior","random_dirichlet",NA,NA,NA,"baseline",37,960289693
"stm",0.0108878117350974,0.0108878117350974,0.0108878117350974,0.000610721791840912,0.0770853939194563,0.611111111111111,0.129933957040455,158.874575910531,8.59648704528809,"posterior","spectral",NA,NA,NA,"baseline",37,960289693
NA,0.109565784404407,0.109565784404407,0.109565784404407,0.00683444861558591,0.95942395961946,0.0277777777777778,0.13997161080304,169.676517025107,26.6198675632477,"posterior","random",NA,NA,NA,"baseline",37,960289693
"gscamm",0.147044782405282,0.220985333887767,0.110442557835317,0.00438161392460052,0.855113614414376,0.652777777777778,1.70574424844219,185.881784396993,8.23460412025452,"structural","kmeans",40,TRUE,273,"baseline",38,799973881
